"id","tipus","nom","municipi","comarca","lat","lng","sstt","se","public","estudis","adreca","web","logo","nodes","web_propi","tel","mail","twitter"
"08065470","LLA","Llar d'infants El Niu","Tordera","Maresme",41.69923,2.722981,"MVO","SE de l'Alt Maresme",true,"EINF1C","c. d'Eduardo Torroja, 14 - 08490 Tordera","","","","","937640825","a8065470@xtec.cat",""
"08065482","ESC","Escola Els Ventets - ZER El Moianès Llevant","Collsuspina","Moianès",41.82709,2.174919,"CCE","SE d'Osona",true,"EINF2C|EPRI","c. del Toll, 9-11 - 08178 Collsuspina","http://agora.xtec.cat/escoladecollsuspina","https://drive.google.com/thumbnail?id=18ao9IOOlgqcPXLzOrzwNDTuY6a-0WKKV","http://agora.xtec.cat/escoladecollsuspina","","938302035","a8065482@xtec.cat",""
"08065494","LLA","Llar d'infants Garrofins","Moià","Moianès",41.81009,2.102553,"CCE","SE del Bages",true,"EINF1C","av. de la Pau, s/n - 08180 Moià","","","","","938300286","a8065494@xtec.cat",""
"08065500","LLA","Llar d'infants El Parquet","Vilafranca del Penedès","Alt Penedès",41.33839,1.699873,"BCO","SE de l'Alt Penedès",true,"EINF1C","av. Europa/c. de Josep Tarradellas - 08720 Vilafranca del Penedès","","","","","938174826","a8065500@xtec.cat",""
"08065512","ESC","Escola Serra de l'Obac","Terrassa","Vallès Occidental",41.58372,2.008805,"VOC","SE del Vallès Occidental II",true,"EINF2C|EPRI","av. Lacetània, 64 - 08225 Terrassa","http://agora.xtec.cat/ceip-serradelobac","https://drive.google.com/thumbnail?id=1TpnDv7CLOuFBNIw-WXUOWyRDXr-nDRNt","http://agora.xtec.cat/ceip-serradelobac","","937364540","a8065512@xtec.cat",""
"08065536","ART","Esc. de Música A Tempo, Centre d'Estudis Musicals","Barcelona","Barcelonès",41.38324,2.130387,"CEB","SE Les Corts",false,"MUSE","c. Lluçà, 56, baixos - 08028 Barcelona","","","","","","a8065536@xtec.cat",""
"08065548","LLA","LLI privada Virgen del Pilar","Sant Andreu de la Barca","Baix Llobregat",41.45617,1.960857,"BLL","SE del Baix Llobregat VII",false,"EINF1C","Camí Vell del Palau, s/n - 08740 Sant Andreu de la Barca","","","","","936823030","a8065548@xtec.cat",""
"08065551","LLA","Llar d'infants Sol Solet","El Masnou","Maresme",41.4835,2.310075,"MVO","SE del Baix Maresme",true,"EINF1C","c. Pere Genové, 9-11 - 08320 El Masnou","","","","","935409049","a8065551@xtec.cat",""
"08065561","INS","C.Educ.Justícia Oriol Badia","Guardiola de Font-Rubí","Alt Penedès",41.42267,1.629027,"BCO","SE de l'Alt Penedès",true,"ESO","Masia Can Cúgols. C. Mas Moió, 12 - 08736 Guardiola de Font-Rubí","","","","","938 979 119","",""
"08065573","INS","C.Educ.Justícia L'Alzina","Palau-solità i Plegamans","Vallès Occidental",41.58164,2.182439,"VOC","SE del Vallès Occidental VIII",true,"ESO","Mas del Bon Retorn - 08184 Palau-solità i Plegamans","http://agora.xtec.cat/esc-cealzina","https://drive.google.com/thumbnail?id=1_G9ZkUlfFru58JifrBMrqh1u5hYMxTsb","http://agora.xtec.cat/esc-cealzina","","938 639 252","a8065573@xtec.cat",""
"08065585","INS","C.Educ.Justícia Els Til·lers","Mollet del Vallès","Vallès Oriental",41.5549,2.227205,"MVO","SE del Vallès Oriental II",true,"ESO","C. dels Mossos d'Esquadra, 3 - 08100 Mollet del Vallès","","","","","935 705 289","a8065585@xtec.cat",""
"08065603","LLA","LLI privada La Baldufa","Castellar del Vallès","Vallès Occidental",41.6067,2.083582,"VOC","SE del Vallès Occidental VIII",false,"EINF1C","rda. del Turuguet, 26 - 08211 Castellar del Vallès","","","","","","a8065603@xtec.cat",""
"08065615","LLA","LLI privada Cavall Blau","Terrassa","Vallès Occidental",41.5705,2.019903,"VOC","SE del Vallès Occidental II",false,"EINF1C","c. Lluna, 10 - 08226 Terrassa","","","","","937364437","a8065615@xtec.cat",""
"08065627","ART","Esc. de Música del Lluçanès","Prats de Lluçanès","Osona",42.01482,2.031597,"CCE","SE d'Osona",true,"MUSE","c. Mateu Garreta, s/n - 08513 Prats de Lluçanès","","","","","938560100","a8065627@xtec.cat",""
"08065639","LLA","LLI privada El Petit Kiwi","Barberà del Vallès","Vallès Occidental",41.51271,2.129038,"VOC","SE del Vallès Occidental VII",false,"EINF1C","ctra. de Barcelona, 105, baixos - 08210 Barberà del Vallès","","","","","","a8065639@xtec.cat",""
"08065640","INS","EFTE Escola Catalana de l'Esport","Esplugues de Llobregat","Baix Llobregat",41.37824,2.09829,"BLL","SE del Baix Llobregat VIII",true,"TEGM|TEGS","c. Sant Mateu, s/n - 08950 Esplugues de Llobregat","","","","","934804900","a8065640@xtec.cat",""
"08065652","EOI","EOI de l'Alt Penedès","Vilafranca del Penedès","Alt Penedès",41.34929,1.695517,"BCO","SE de l'Alt Penedès",true,"IDI","c. Torrelles de Foix, s/n - 08720 Vilafranca del Penedès","","","","","938905206, 938902351","a8065652@xtec.cat",""
"08065664","EOI","EOI del Berguedà","Berga","Berguedà",42.10244,1.857543,"CCE","SE del Berguedà",true,"IDI","Camí de Pedret, 2 - 08600 Berga","","","","","938214116","a8065664@xtec.cat",""
"08065676","LLA","LLI privada La Lluna","Pallejà","Baix Llobregat",41.42328,1.996907,"BLL","SE del Baix Llobregat VI",false,"EINF1C","av. de la Generalitat, 38-40-42 loc. 1-2 - 08780 Pallejà","","","","","","a8065676@xtec.cat",""
"08065688","LLA","LLI privada L'Alzina","Granollers","Vallès Oriental",41.61434,2.289994,"MVO","SE del Vallès Oriental I",false,"EINF1C","c. Corró, 187 (ctda. Berenguer III, 3) - 08400 Granollers","","","","","938495284","a8065688@xtec.cat",""
"08065691","INS","Eixample Clínic","Barcelona","Barcelonès",41.3905,2.156061,"CEB","SE Eixample",false,"CFPM|CFPS","c. Provença, 216, 4t., 1a. - 08036 Barcelona","","","","","934518710","a8065691@xtec.cat",""
"08065718","LLA","Llar d'infants Ginesta","Sant Feliu de Llobregat","Baix Llobregat",41.38786,2.052068,"BLL","SE del Baix Llobregat I",true,"EINF1C","c. Cinto Rius, 1-3 - 08980 Sant Feliu de Llobregat","","","","","936664929","a8065718@xtec.cat",""
"08065721","LLA","EB privada Tic-Tac","Sant Boi de Llobregat","Baix Llobregat",41.34824,2.019791,"BLL","SE del Baix Llobregat III",false,"EINF1C","av. Can Carreras, 1-3 - 08830 Sant Boi de Llobregat","","","","","","a8065721@xtec.cat",""
"08065731","LLA","Llar d'infants La Casona","Terrassa","Vallès Occidental",41.55853,1.992976,"VOC","SE del Vallès Occidental II",true,"EINF1C","c. Icària, 44 - 08224 Terrassa","","","","","937886973","a8065731@xtec.cat",""
"08065743","ART","Esc. de Música Municipal de Sant Celoni","Sant Celoni","Vallès Oriental",41.68765,2.489147,"MVO","SE del Vallès Oriental III",true,"MUSE","c. Sant Josep, 18 - 08470 Sant Celoni","","","","","938674089","a8065743@xtec.cat",""
"08065755","IE","Cumbres-3","Esplugues de Llobregat","Baix Llobregat",41.38261,2.093571,"BLL","SE del Baix Llobregat VIII",false,"EINF1C|EINF2C|EPRI|ESO|BATX","c. Manuel Florentin, 26 - 08950 Esplugues de Llobregat","","","","","934180900, 932802545","a8065755@xtec.cat",""
"08065779","INS","Formapractic","Barcelona","Barcelonès",41.37162,2.143326,"CEB","SE Sants-Montjuïc",false,"CFPM|CFPS","c. Sant Pere d'Abanto, 4-6 - 08014 Barcelona","","","","","931634209, 934329989","a8065779@xtec.cat",""
"08065780","LLA","LLI privada Magnòlia","Sant Cugat del Vallès","Vallès Occidental",41.46965,2.080213,"VOC","SE del Vallès Occidental IV",false,"EINF1C","c. Valldoreix, 18 - 08172 Sant Cugat del Vallès","http://santcugat.escolamagnolia.com","https://drive.google.com/thumbnail?id=11qvvPKfHQsHTZNQY6Oo77ouJVKa62LTX","","http://santcugat.escolamagnolia.com","935830890","a8065780@xtec.cat","@escolamagnolia"
"08065809","LLA","LLI privada Pessigolles","Castelldefels","Baix Llobregat",41.28806,1.982108,"BLL","SE de Castelldefels",false,"EINF1C","c. Antonio Machado, 35, baixos - 08860 Castelldefels","","","","","936649112","a8065809@xtec.cat",""
"08065810","INS","Sant Joan de Déu","Esplugues de Llobregat","Baix Llobregat",41.38491,2.103044,"BLL","SE del Baix Llobregat VIII",false,"CFPM|CFPS","c. Miret i Sans, 10-16, pl. A, B i 2a - 08034 Esplugues de Llobregat","","","","","932800949, 936006112","a8065810@xtec.cat",""
"08065834","INS","Colomer","Barcelona","Barcelonès",41.37384,2.142213,"CEB","SE Sants-Montjuïc",false,"CFPM|PFI","c. Leiva, 17-19 cantonada c. Moianès, 61 - 08014 Barcelona","http://www.escolacolomer.cat","https://drive.google.com/thumbnail?id=1c3YXn65C_qyNSEPPH9C-KZtbxsYHo0A3","","http://www.escolacolomer.cat","932989495, 938898352","a8065834@xtec.cat",""
"08065846","EST","FEDA Formación Empresarial Dual Alemana","Barcelona","Barcelonès",41.4083,2.179446,"CEB","SE Eixample",false,"ESTR","c. Provença, 533-535, dreta, baixos - 08025 Barcelona","http://www.feda-business-school.com/fp","https://drive.google.com/thumbnail?id=1qJ1hFSDzjiqxMsTXpeqEXGWY9RLsz_h5","","http://www.feda-business-school.com/fp","934 462 700","a8065846@xtec.cat","@Fedaedugerman"
"08065858","LLA","Llar d'infants Els Gallarets","Santpedor","Bages",41.78647,1.845049,"CCE","SE del Bages",true,"EINF1C","rda. de Sant Pere, 248 - 08251 Santpedor","","","","","938273423","a8065858@xtec.cat",""
"08065861","LLA","LLI privada Paupí","Barcelona","Barcelonès",41.39961,2.119186,"CEB","SE Sarrià-Sant Gervasi",false,"EINF1C","c. Dalmàcia, 11 - 08034 Barcelona","","","","","","a8065861@xtec.cat",""
"08065871","LLA","LLI privada Gaudí-Guinardó","Barcelona","Barcelonès",41.4111,2.172074,"CEB","SE Eixample",false,"EINF1C","c. Castillejos, 365 - 08025 Barcelona","","","","","934560953","a8065871@xtec.cat",""
"08065883","LLA","LLI privada Barrufets","Rubí","Vallès Occidental",41.49427,2.037359,"VOC","SE del Vallès Occidental III",false,"EINF1C","Camí de Can Oriol, 9 - 08191 Rubí","","","","","","a8065883@xtec.cat",""
"08065925","CFA","CFA Municipal L'Olivera","Sant Quirze del Vallès","Vallès Occidental",41.52706,2.079857,"VOC","SE del Vallès Occidental I",true,"ADULTS","pg. de Can Barra, s/n - 08192 Sant Quirze del Vallès","http://agora.xtec.cat/cfa-olivera","https://drive.google.com/thumbnail?id=1G_IAbPb-hH_R9dqP90tnBrMBoj9L3IkC","http://agora.xtec.cat/cfa-olivera","","937216800","a8065925@xtec.cat",""
"08065937","LLA","Llar d'infants de Rellinars","Rellinars","Vallès Occidental",41.63726,1.91078,"VOC","SE del Vallès Occidental II",true,"EINF1C","pl. Ajuntament - 08299 Rellinars","","","","","685990004","a8065937@xtec.cat",""
"08065949","LLA","Escola Bressol Les Orenetes","La Roca del Vallès","Vallès Oriental",41.58502,2.327323,"MVO","SE del Vallès Oriental I",true,"EINF1C","c. del Bosc, s/n - 08430 La Roca del Vallès","","","","","938424065","a8065949@xtec.cat",""
"08065950","LLA","EB privada Les Oliveres","Vacarisses","Vallès Occidental",41.5898,1.919155,"VOC","SE del Vallès Occidental II",false,"EINF1C","pg. de El Pinar, 17 (Urb. Torreblanca I) - 08233 Vacarisses","","","","","","a8065950@xtec.cat",""
"08065962","LLA","Els Verns","Sant Just Desvern","Baix Llobregat",41.38173,2.073454,"BLL","SE del Baix Llobregat VIII",false,"EINF1C","c. de la Creu, 82 - 08960 Sant Just Desvern","","","","","","a8065962@xtec.cat",""
"08065974","LLA","LLI privada Les Orenetes","Sant Joan Despí","Baix Llobregat",41.37152,2.05707,"BLL","SE del Baix Llobregat V",false,"EINF1C","c. Francesc Macià, 44 - 08970 Sant Joan Despí","","","","","933736740","a8065974@xtec.cat",""
"08066000","LLA","Llar d'infants Montcauet","Gelida","Alt Penedès",41.43904,1.866917,"BCO","SE de l'Alt Penedès",true,"EINF1C","c. Montcau, 26 - 08790 Gelida","","","","","937791292, 937790100","a8066000@xtec.cat",""
"08066012","LLA","LLI privada Canigó","Barcelona","Barcelonès",41.39896,2.178669,"CEB","SE Eixample",false,"EINF1C","c. Diputació, 412 - 08013 Barcelona","","","","","932455933","a8066012@xtec.cat",""
"08066024","ART","Esc. de Música Aula de So","Sant Cugat del Vallès","Vallès Occidental",41.47456,2.089605,"VOC","SE del Vallès Occidental IV",false,"MUSE","p. d'en Coll, 2 - 08172 Sant Cugat del Vallès","","","","","935897309, 935897640","a8066024@xtec.cat",""
"08066048","ESC","Escola Roser Capdevila","Terrassa","Vallès Occidental",41.56125,2.04218,"VOC","SE del Vallès Occidental II",true,"EINF2C|EPRI","c. Les Palmes, 17 - 08225 Terrassa","http://agora.xtec.cat/escolarosercapdevila-terrassa","https://drive.google.com/thumbnail?id=1EoxuY-GGBHVaEAszZw5-tTRls64S4bT3","http://agora.xtec.cat/escolarosercapdevila-terrassa","","937360967","a8066048@xtec.cat",""
"08066051","ESC","Escola Els Pinetons","Ripollet","Vallès Occidental",41.50648,2.154783,"VOC","SE del Vallès Occidental VI",true,"EINF2C|EPRI","av. Catalunya, 16 - 08291 Ripollet","","","","","935946722","a8066051@xtec.cat",""
"08066061","LLA","LLI privada Little Ducky","Sant Cugat del Vallès","Vallès Occidental",41.47783,2.087362,"VOC","SE del Vallès Occidental IV",false,"EINF1C","c. Joan XXIII, 31 - 08173 Sant Cugat del Vallès","","","","","","a8066061@xtec.cat",""
"08066073","LLA","LLI privada El Jardinet","Terrassa","Vallès Occidental",41.57193,2.010727,"VOC","SE del Vallès Occidental II",false,"EINF1C","pl. Mestre Serrat, 4, baixos - 08225 Terrassa","","","","","","a8066073@xtec.cat",""
"08066097","ART","Esc. de Música Municipal de Taradell","Taradell","Osona",41.8756,2.285855,"CCE","SE d'Osona",true,"MUSE","Can Met - 08552 Taradell","","","","","938800157","a8066097@xtec.cat",""
"08066103","IE","Sefardí Hatikva","Sant Cugat del Vallès","Vallès Occidental",41.45457,2.054803,"VOC","SE del Vallès Occidental IV",false,"EINF1C|EINF2C|EPRI|ESO","av. de Mas Fuster,128/av.de Vall d'Or,23 - 08195 Sant Cugat del Vallès","","","","","","a8066103@xtec.cat",""
"08066115","ART","Esc. de Música de l'Alt Penedès","Vilafranca del Penedès","Alt Penedès",41.34602,1.696282,"BCO","SE de l'Alt Penedès",true,"MUSE","c. Hermenegild Clascar, 1-3 - 08720 Vilafranca del Penedès","","","","","938900000","a8066115@xtec.cat",""
"08066127","LLA","LLI privada Nins","Santa Perpètua de Mogoda","Vallès Occidental",41.53348,2.182555,"VOC","SE del Vallès Occidental VI",false,"EINF1C","c. Marià Fortuny, 5 - 08130 Santa Perpètua de Mogoda","","","","","","a8066127@xtec.cat",""
"08066140","LLA","Llar d'infants Bressol de Mar","Pineda de Mar","Maresme",41.6292,2.694311,"MVO","SE de l'Alt Maresme",true,"EINF1C","pl. de Can Bel, s/n - 08397 Pineda de Mar","","","","","937670255","a8066140@xtec.cat",""
"08066152","LLA","LLI privada Quitxalla","Abrera","Baix Llobregat",41.52267,1.895144,"BLL","SE del Baix Llobregat VII",false,"EINF1C","c. de la Purlom, 12 - 08630 Abrera","","","","","","a8066152@xtec.cat",""
"08066188","INS","Miquel Griñó","Barcelona","Barcelonès",41.37817,2.160142,"CEB","SE Eixample",false,"CFPM|CFPS|PFI","c. Tamarit, 151. - 08019 Barcelona","","","","","934266609, 933250358","a8066188@xtec.cat",""
"08066191","LLA","LLI privada Acuarella Sant Fructuós","Barcelona","Barcelonès",41.37091,2.145316,"CEB","SE Sants-Montjuïc",false,"EINF1C","c. Sant Fructuós, 46-48, baixos - 08004 Barcelona","","","","","935271172","a8066191@xtec.cat",""
"08066218","LLA","Llar d'infants Patufet","Folgueroles","Osona",41.93892,2.320847,"CCE","SE d'Osona",true,"EINF1C","c. Rambla, 17 - 08519 Folgueroles","","","","","938887086","a8066218@xtec.cat",""
"08066221","LLA","LLI privada El Petit Filòsof","Cardedeu","Vallès Oriental",41.63977,2.357876,"MVO","SE del Vallès Oriental III",false,"EINF1C","c. Diagonal Pujades, 11, local - 08440 Cardedeu","","","","","938712795","a8066221@xtec.cat",""
"08066231","LLA","LLI privada Picarol-Foix","Vilafranca del Penedès","Alt Penedès",41.33791,1.695782,"BCO","SE de l'Alt Penedès",false,"EINF1C","c. J. V. Foix, 2 - 08720 Vilafranca del Penedès","","","","","938173723","a8066231@xtec.cat",""
"08066322","INS","Institut Cardener","Sant Joan de Vilatorrada","Bages",41.74323,1.805179,"CCE","SE del Bages",true,"ESO","c. del Sol, 13 - 08250 Sant Joan de Vilatorrada","http://agora.xtec.cat/sinscardener","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8aTnZJaWFyTV9IXzg","http://agora.xtec.cat/sinscardener","","938765674","a8066322@xtec.cat","@SINSCARDENER"
"08066334","ESC","Escola La Serreta","Santpedor","Bages",41.78258,1.834812,"CCE","SE del Bages",true,"EINF2C|EPRI","c. Mossèn Jacint Verdaguer, s/n - 08251 Santpedor","http://agora.xtec.cat/escolalaserreta","","http://agora.xtec.cat/escolalaserreta","","938274061","a8066334@xtec.cat",""
"08066371","ESC","Escola El Despujol","Les Masies de Voltregà","Osona",42.01536,2.245236,"CCE","SE d'Osona",true,"EINF2C|EPRI","av. Despujol, 7-9 - 08508 Les Masies de Voltregà","http://agora.xtec.cat/ceip-eldespujol","","http://agora.xtec.cat/ceip-eldespujol","","938572869, 938571556","a8066371@xtec.cat",""
"08066383","BAIXA","Escola Marta Mata","Torelló","Osona",42.05454,2.264149,"CCE","",true,"","c. Ausiàs March / c. Molina - 08570 Torelló","","","","","","",""
"08066413","ESC","Escola Colors","Les Franqueses del Vallès","Vallès Oriental",41.61596,2.303121,"MVO","SE del Vallès Oriental I",true,"EINF2C|EPRI","c. Valldoriolf, 2 - 08520 Les Franqueses del Vallès","http://agora.xtec.cat/escolacolors","https://drive.google.com/thumbnail?id=1xAn3u9efqr74vdBcgrrCF7M1FxLZyEsZ","http://agora.xtec.cat/escolacolors","","938497222, 938497222","a8066413@xtec.cat","@EscolaColors1"
"08066437","INS","Institut Mont Perdut","Terrassa","Vallès Occidental",41.56602,2.038101,"VOC","SE del Vallès Occidental II",true,"ESO|BATX","c. Mont Perdut, 1 - 08225 Terrassa","","","","","937844380","a8066437@xtec.cat",""
"08066462","ESC","Escola dels Encants","Barcelona","Barcelonès",41.40389,2.182958,"CEB","SE Eixample",true,"EINF2C|EPRI","c. Consell de Cent, 556-560 - 08013 Barcelona","https://escoladelsencants.cat","https://drive.google.com/thumbnail?id=1PWqKSHCjp3cmGx9liGC1p1-fo1nEWlnf","","https://escoladelsencants.cat","","a8066462@xtec.cat","@EdelsEncants"
"08066504","ESC","Escola l'Univers","Barcelona","Barcelonès",41.40299,2.162393,"CEB","SE Gràcia",true,"EINF2C|EPRI","c. Bailèn, 225-231 - 08012 Barcelona","https://escolaunivers.cat","https://drive.google.com/thumbnail?id=1neQLBiVyFQq3f3d6QCAbWMggC_tnEyqH","","https://escolaunivers.cat","932197100","a8066504@xtec.cat",""
"08066516","ESC","Escola Congrés-Indians","Barcelona","Barcelonès",41.42521,2.189346,"CEB","SE Sant Andreu",true,"EINF2C|EPRI","c. Açores, 1 - 08027 Barcelona","http://escolacongresindians.com","https://drive.google.com/thumbnail?id=19xUwqNzhsRCIYlowlG3XxDZ1aDrH8sjf","","http://escolacongresindians.com","933400975","a8066516@xtec.cat",""
"08066528","INS","Institut Martí Pous","Barcelona","Barcelonès",41.43361,2.190564,"CEB","SE Sant Andreu",true,"ESO|BATX","c. Segre, 34 - 08009 Barcelona","http://agora.xtec.cat/insmartipous","https://drive.google.com/thumbnail?id=0B8jl-qNBtH8adk5fNHJEOFRzdmc","http://agora.xtec.cat/insmartipous","","","","@instmartipous"
"08066531","ESC","Escola Fluvià","Barcelona","Barcelonès",41.40703,2.207105,"CEB","SE Sant Martí",true,"EINF2C|EPRI","c. Fluvià, 60 - 08019 Barcelona","","","","","933031016, 933035790","a8066531@xtec.cat",""
"08066541","INS","Institut Maria Espinalt","Barcelona","Barcelonès",41.4028,2.196496,"CEB","SE Sant Martí",true,"ESO","c. Llacuna, 87-101 - 08018 Barcelona","http://www.institutmariaespinalt.cat","https://drive.google.com/thumbnail?id=10-FjBKxVon45J8wXAnLjgN-ETRIoi6rs","","http://www.institutmariaespinalt.cat","936344010","",""
"08066565","INS","Institut 22@","Barcelona","Barcelonès",41.40108,2.204381,"CEB","SE Sant Martí",true,"ESO|BATX","c. Joncar, 35 - 08005 Barcelona","http://institut22.cat","https://drive.google.com/thumbnail?id=1K3pKXqyNgkEqLy2LrLLTN42fq_4joOtP","","http://institut22.cat","938394198","a8066565@xtec.cat",""
"08066589","ART","Esc. de Música Casp","Barcelona","Barcelonès",41.39088,2.171628,"CEB","SE Eixample",false,"MUSE","c. Roger de Llúria, 19/c. Casp, 25 - 08010 Barcelona","","","","","933183704","a8066589@xtec.cat",""
"08066590","LLA","Escola Bressol La Lluna","Rubí","Vallès Occidental",41.49958,2.040169,"VOC","SE del Vallès Occidental III",true,"EINF1C","c. Barcelona, 67-69 - 08191 Rubí","","","","","935889526","a8066590@xtec.cat",""
"08066607","LLA","Llar d'infants La Torre I","La Torre de Claramunt","Anoia",41.53686,1.660069,"CCE","SE de l'Anoia",true,"EINF1C","c. de Barcelona, s/n - 08786 La Torre de Claramunt","","","","","938010235","a8066607@xtec.cat",""
"08066620","LLA","LLI privada d'En Pitus","Cerdanyola del Vallès","Vallès Occidental",41.49903,2.088231,"VOC","SE del Vallès Occidental V",false,"EINF1C","av. Bartomeu, 25 - 08193 Cerdanyola del Vallès","","","","","935940071","a8066620@xtec.cat",""
"08066632","LLA","LLI privada Esquitx","Barberà del Vallès","Vallès Occidental",41.51611,2.128874,"VOC","SE del Vallès Occidental VII",false,"EINF1C","c. Dos de Maig, 19 (cant. c. Canigó) - 08210 Barberà del Vallès","","","","","930133513","a8066632@xtec.cat",""
"08066644","LLA","Llar d'infants Can Riva","Les Masies de Voltregà","Osona",42.0632,2.237181,"CCE","SE d'Osona",true,"EINF1C","ctra. C-17, Qm. 77,2 - 08508 Les Masies de Voltregà","","","","","938570878","a8066644@xtec.cat",""
"08066656","LLA","Llar d'infants Els Putxinel·lis","Montesquiu","Osona",42.11113,2.208646,"CCE","SE d'Osona",true,"EINF1C","c. Plaçola, s/n - 08585 Montesquiu","","","","","938529100","a8066656@xtec.cat",""
"08066668","HOSP","Hospital de Dia Miralta","L'Hospitalet de Llobregat","Barcelonès",41.36548,2.087945,"BCO","SE Ciutat de l'Hospitalet de Llobregat",true,"EINF2C|EPRI|ESO","C. de Miralta, 27-29 - 08906 L'Hospitalet de Llobregat","","","","","932 605 038","a8066668@xtec.cat",""
"08066681","INS","EFTE Catalana de Montjuïc","Barcelona","Barcelonès",41.36675,2.152471,"CEB","SE Sants-Montjuïc",true,"TEGM|TEGS","Av. de l'Estadi, s/n - 08038 Barcelona","","","","","934255445","a8066681@xtec.cat",""
"08066693","LLA","Escola Bressol La Farinera","Barcelona","Barcelonès",41.4065,2.188349,"CEB","SE Sant Martí",true,"EINF1C","c. d'Hernán Cortés, s/n - 08018 Barcelona","","","","","932700693, 932700693","a8066693@xtec.cat",""
"08066701","ART","Esc. de Música Municipal Benet Bails","Sant Adrià de Besòs","Barcelonès",41.43376,2.212687,"BCO","SE Ciutat de Sant Adrià de Besòs",true,"MUSE","c. Pollancreda, 17/ c. Andreu Vidal, 43 - 08930 Sant Adrià de Besòs","","","","","934627272","a8066701@xtec.cat",""
"08066711","LLA","Escola Bressol Colors","Manlleu","Osona",42.00438,2.281411,"CCE","SE d'Osona",true,"EINF1C","c. Ter, 54 - 08560 Manlleu","","","","","938510390","a8066711@xtec.cat",""
"08066723","LLA","LLI privada El Mirasolet","Sant Cugat del Vallès","Vallès Occidental",41.47238,2.051572,"VOC","SE del Vallès Occidental IV",false,"EINF1C","c. Apenins, 5 - 08195 Sant Cugat del Vallès","","","","","","a8066723@xtec.cat",""
"08066735","LLA","Llar d'infants La Falguereta","Fogars de la Selva","Selva",41.72501,2.673762,"MVO","SE de l'Alt Maresme",true,"EINF1C","ctra.BV 5122,km.5,05.Sector1,mòd2,loc.4 - 08495 Fogars de la Selva","","","","","937644559","a8066735@xtec.cat",""
"08066747","ART","Conserv. Munic. de Música de Sant Cugat del Vallès","Sant Cugat del Vallès","Vallès Occidental",41.46932,2.089225,"VOC","SE del Vallès Occidental IV",true,"MUSP","pl. Victòria dels Àngels, 2 - 08195 Sant Cugat del Vallès","","","","","","a8066747@xtec.cat",""
"08066759","LLA","Escola Bressol Nic","Barcelona","Barcelonès",41.37081,2.161918,"CEB","SE Sants-Montjuïc",true,"EINF1C","pg. de l'Exposició - 08004 Barcelona","","","","","934438297, 934438297","a8066759@xtec.cat",""
"08066760","LLA","Escola Bressol La Marina","Viladecans","Baix Llobregat",41.31539,2.022985,"BLL","SE del Baix Llobregat II",true,"EINF1C","av. Germans Gabrielistes, 9 - 08840 Viladecans","","","","","","a8066760@xtec.cat",""
"08066772","LLA","EB privada Moixaines","Polinyà","Vallès Occidental",41.5604,2.1504,"VOC","SE del Vallès Occidental VIII",false,"EINF1C","av. Sabadell, 5-9. Urb. Can Serra - 08213 Polinyà","","","","","","a8066772@xtec.cat",""
"08066784","LLA","L'Escoleta de Premià","Premià de Mar","Maresme",41.48998,2.355414,"MVO","SE del Baix Maresme",false,"EINF1C","c. Sant Cristòfol, 27 - 31 - 08330 Premià de Mar","","","","","937523505","a8066784@xtec.cat",""
"08066796","INS","Centre Tècnic Vallès","Les Franqueses del Vallès","Vallès Oriental",41.62767,2.293994,"MVO","SE del Vallès Oriental I",false,"ADULTS","c. Antigues Naus Militars, 3-4 - 08520 Les Franqueses del Vallès","","","","","938616257, 938616258","a8066796@xtec.cat",""
"08066802","LLA","Llar d'infants La Lluna","Caldes de Montbui","Vallès Oriental",41.62473,2.168498,"MVO","SE del Vallès Oriental IV",true,"EINF1C","c. Mossos d'Esquadra,s/n(Sector del Tint - 08140 Caldes de Montbui","","","","","938627596","a8066802@xtec.cat",""
"08066814","LLA","Escola Bressol El Petit Corb","Corbera de Llobregat","Baix Llobregat",41.41137,1.925811,"BLL","SE del Baix Llobregat VI",true,"EINF1C","c. Casanova, 28 - 08757 Corbera de Llobregat","","","","","936501394","a8066814@xtec.cat",""
"08066826","LLA","LLI privada Anca","Mataró","Maresme",41.55402,2.447308,"MVO","SE de Mataró",false,"EINF1C","c. Creteil, 41 - 08304 Mataró","","","","","937907553","a8066826@xtec.cat",""
"08066841","LLA","LLI privada Pam i Pipa","Barcelona","Barcelonès",41.386,2.144585,"CEB","SE Eixample",false,"EINF1C","c. Rocafort, 242 - 08029 Barcelona","","","","","933217195","a8066841@xtec.cat",""
"08066851","EOI","EOI de Mollet del Vallès","Mollet del Vallès","Vallès Oriental",41.53627,2.216747,"MVO","SE del Vallès Oriental II",true,"IDI","rbla. Pompeu Fabra, 1 - 08100 Mollet del Vallès","http://agora-eoi.xtec.cat/eoimollet","https://drive.google.com/thumbnail?id=17DKi4zYeKaI-X58lKKp7yIrhaCvx3Q5A","http://agora-eoi.xtec.cat/eoimollet","","935790040, 935703998","a8066851@xtec.cat","@EOI_Mollet"
"08066887","EOI","EOI de Viladecans","Viladecans","Baix Llobregat",41.31717,2.009633,"BLL","SE del Baix Llobregat II",true,"IDI","c. Mare de Déu de Montserrat, 132 bxos. - 08840 Viladecans","http://agora-eoi.xtec.cat/eoiviladecans","","http://agora-eoi.xtec.cat/eoiviladecans","","936357422, 936357527","a8066887@xtec.cat","@EOIViladecans"
