id,tipus,nom,municipi,adreca,cp,comarca,lat,lng,estudis,sstt,se,web,logo,tel,mail,twitter,public
08068975,LLA,LLI privada Badiu,Badalona,"c. Prat de la Riba, 16",08915,Barcelonès,"41,45876","2,248136",EINF1C,BCO,08870209,,,933951346,a8068975@xtec.cat,,FALSE
08068987,LLA,Escola Bressol Manigua,Barcelona,"c. Garcilaso, 232",08027,Barcelonès,"41,423733","2,178967",EINF1C,CEB,08870110,,,,a8068987@xtec.cat,,TRUE
08068999,LLA,Escola Bressol Sant Medir,Barcelona,"c. Santa Rosa, 7",08012,Barcelonès,"41,40326","2,15287",EINF1C,CEB,08870105,,,933689784,a8068999@xtec.cat,,TRUE
08069001,FP,Formació del Gremi d'Instal·ladors del Baix Llob.,Cornellà de Llobregat,"av. de la Fama, 56-58",08940,Baix Llobregat,"41,349286","2,083959",CFPM|CFPS,BLL,08870302,,,,a8069001@xtec.cat,,FALSE
08069013,LLA,Escola Bressol Pam i Pipa,Badalona,"c. Pau Picasso, s/n",08917,Barcelonès,"41,449538","2,227992",EINF1C,BCO,08870209,,,933988815,a8069013@xtec.cat,,TRUE
08069025,LLA,LLI privada Rialles,Barcelona,"c. Saragossa, 52",08006,Barcelonès,"41,402878","2,148008",EINF1C,CEB,08870108,,,,a8069025@xtec.cat,,FALSE
08069049,LLA,Escola Bressol Somriures,Terrassa,"c. Camí dels Monjos, 112",08227,Vallès Occident,"41,562133","2,041229",EINF1C,VOC,08870405,,,,a8069049@xtec.cat,,TRUE
08069050,LLA,Escola Bressol Vallparadís,Terrassa,"pl. de Marta Mata, 5",08221,Vallès Occident,"41,568401","2,016038",EINF1C,VOC,08870405,,,,a8069050@xtec.cat,,TRUE
08069086,LLA,Escola Bressol Josep Miquel Céspedes,Sant Adrià de Besòs,av. Corts Catalanes/c. Olímpic,08930,Barcelonès,"41,42752","2,220386",EINF1C,BCO,08870211,,,933812004,a8069086@xtec.cat,,TRUE
08069098,LLA,Llar d'infants Els Fesolets,Malgrat de Mar,"c. Badalona, 13",08380,Maresme,"41,650776","2,745082",EINF1C,MVO,08870215,,,937619118,a8069098@xtec.cat,,TRUE
08069104,LLA,Escola Bressol Ginesta,Polinyà,"Av. Sabadell, s/n",08213,Vallès Occident,"41,561364","2,153168",EINF1C,VOC,08870408,,,,a8069104@xtec.cat,,TRUE
08069116,LLA,Llar d'infants Els Montgatets,Montgat,c. Antònia Macià/ Pla de Montgat,08390,Maresme,"41,471372","2,288215",EINF1C,MVO,08870205,,,934694453,a8069116@xtec.cat,,TRUE
08069128,LLA,Llar d'infants Els Pinyons,Alella,"av. del Bosquet, 5",08328,Maresme,"41,494465","2,299109",EINF1C,MVO,08870205,,,935555509,a8069128@xtec.cat,,TRUE
08069131,LLA,Llar d'infants Les Rovires,Pallejà,"c. Ramon Llull, 53",08780,Baix Llobregat,"41,426919","1,994028",EINF1C,BLL,08870309,,,,a8069131@xtec.cat,,TRUE
08069141,LLA,Llar d'infants Mitja Costa,Montcada i Reixac,"av. Terra Nostra, s/n",08110,Vallès Occident,"41,482703","2,174454",EINF1C,VOC,08870403,,,,a8069141@xtec.cat,,TRUE
08069153,ART,Esc. de Música Municipal Lluís Soler i Ametller,Corbera de Llobregat,"c. Casanova, 26 C baixos",08757,Baix Llobregat,"41,411746","1,925612",MUSE,BLL,08870309,,,,a8069153@xtec.cat,,TRUE
08069177,LLA,Escola Bressol Joaquim Blume,Sabadell,"Ronda de Bellesguard, 43",08203,Vallès Occident,"41,535381","2,120704",EINF1C,VOC,08870404,,,,a8069177@xtec.cat,,TRUE
08069189,LLA,Escola Bressol Can Llong,Sabadell,"Ronda d'Europa, 580 cantó c. de Praga",08206,Vallès Occident,"41,564499","2,083009",EINF1C,VOC,08870404,,,,a8069189@xtec.cat,,TRUE
08069219,LLA,LLI privada Disney-Montcada,Montcada i Reixac,"c. Girona, 12 Bxos.",08110,Vallès Occident,"41,492308","2,186746",EINF1C,VOC,08870403,,,,a8069219@xtec.cat,,FALSE
08069220,LLA,EB privada Roda Roda,Olesa de Montserrat,"c. Francesc Macià, 31",08640,Baix Llobregat,"41,541627","1,896662",EINF1C,BLL,08870310,,,937787449,a8069220@xtec.cat,,FALSE
08069232,LLA,Escola Bressol El Cabirol,Santa Maria de Palautordera,"pg. del Remei, 37-39",08460,Vallès Oriental,"41,69752","2,439578",EINF1C,MVO,08870204,,,938482125,a8069232@xtec.cat,,TRUE
08069244,LLA,Escola Bressol L'Espurna,Sant Sadurní d'Anoia,"c. de Salvador Espriu, s/n",08770,Alt Penedès,"41,425753","1,777839",EINF1C,BCO,08870212,,,938184166,a8069244@xtec.cat,,TRUE
08069268,LLA,Llar d'infants Els Galamons,Teià,"c. de Eric R. Svensson, Sector La Plana",08329,Maresme,"41,492979","2,325296",EINF1C,MVO,08870205,,,935558632,a8069268@xtec.cat,,TRUE
08069271,LLA,Escola Bressol Cucutras,La Llagosta,c. de l'Estació/ Pg de Pintor Sert,08120,Vallès Oriental,"41,51141","2,19706",EINF1C,MVO,08870203,,,935743825,a8069271@xtec.cat,,TRUE
08069281,LLA,Escola Bressol Arc de Sant Martí,Cornellà de Llobregat,"c. Pau Picasso, 51",08940,Baix Llobregat,"41,351604","2,089634",EINF1C,BLL,08870302,,,,a8069281@xtec.cat,,TRUE
08069301,LLA,EB privada El Guirigall,Gavà,"rbla. Salvador Lluch, 9-11",08850,Baix Llobregat,"41,303722","2,00975",EINF1C,BLL,08870304,,,,a8069301@xtec.cat,,FALSE
08069323,IE,Waldorf-Steiner el Til·ler,Cerdanyola del Vallès,"c. Apel·les Mestres, 11",08290,Vallès Occident,"41,50526","2,08356",EINF2C|EPRI|ESO|BATX,VOC,08870402,https://agora.xtec.cat/escolawaldorfeltiller,08069323.png,,a8069323@xtec.cat,,FALSE
08069335,LLA,Escola Bressol El Patufet,Sant Quirze del Vallès,"rda. Santa Julita, s/n",08192,Vallès Occident,"41,536787","2,086186",EINF1C,VOC,08870404,,,,a8069335@xtec.cat,,TRUE
08069347,ART,Esc. de Música Montserrat Almirall,Sitges,"c. Rafael Llopart, s/n",08870,Garraf,"41,237923","1,812168",MUSE,BCO,08870214,,,938113928,a8069347@xtec.cat,,TRUE
08069359,ART,Cons. de Música de Vilanova i la Geltrú,Vilanova i la Geltrú,"c. de l'Escorxador, s/n",08800,Garraf,"41,229248","1,726339",MUSP,BCO,08870214,http://www.ecmmvilanova.cat,,938142572,a8069359@xtec.cat,,TRUE
08069360,ART,Esc. de Música Municipal de Callús,Callús,"c. Jacint Verdaguer, 20",08262,Bages,"41,782221","1,784684",MUSE,CCE,08870201,,,938360142,a8069360@xtec.cat,,TRUE
08069384,LLA,Llar d'infants Horta Vermella,Vic,"c. Josep M. Pratdesaba, 3",08500,Osona,"41,92198","2,261275",EINF1C,CCE,08870208,,,938833596,a8069384@xtec.cat,,TRUE
08069396,LLA,LLI privada Junior Viladecans,Viladecans,"c. Salvador Baroné, 103",08840,Baix Llobregat,"41,317321","2,009226",EINF1C,BLL,08870304,,,936474058,a8069396@xtec.cat,,FALSE
08069414,ART,Esc. de Música Municipal d'Abrera,Abrera,"p. del Rebato, 1",08630,Baix Llobregat,"41,521294","1,896331",MUSE,BLL,08870310,,,937702702,a8069414@xtec.cat,,TRUE
08069426,ART,Esc. de Música Jam Session,Barcelona,"c. Sant Germà, 8",08004,Barcelonès,"41,372044","2,146417",MUSE,CEB,08870103,,,,a8069426@xtec.cat,,FALSE
08069438,LLA,LLI privada Goi-Goi,Barcelona,"c. Consell de Cent, 405, pral. 1a.",08009,Barcelonès,"41,395419","2,171278",EINF1C,CEB,08870107,,,,a8069438@xtec.cat,,FALSE
08069441,LLA,LLI privada Parxís,Montgat,"rbla. del Turó, 38, local 38",08390,Maresme,"41,468812","2,28102",EINF1C,MVO,08870205,,,934691083,a8069441@xtec.cat,,FALSE
08069499,ESC,Escola Vic-centre,Vic,"c. de Joan Pau II, 3",08500,Osona,"41,926286","2,253551",EINF2C|EPRI,CCE,08870208,http://www.escolaviccentre.cat,08069499.png,938857266,a8069499@xtec.cat,,TRUE
08069505,ART,Esc. de Música de Valldoreix,Valldoreix (Sant Cugat del Vallès),"rbla. Jacint Verdaguer, 185",08190,Vallès Occident,"41,457429","2,047689",MUSE,VOC,08870407,,,,a8069505@xtec.cat,,TRUE
08069517,LLA,Escola Bressol La Baldufa,Vilanova del Camí,"c. Bonaterra, 12",08788,Anoia,"41,573539","1,644895",EINF1C,CCE,08870301,,,,a8069517@xtec.cat,,TRUE
08069529,IE,Àgora-Masia Bach,Sant Esteve Sesrovires,"c. Puig de Mira, 15-21",08635,Baix Llobregat,"41,485341","1,858106",EINF1C|EINF2C|EPRI|ESO|BATX|CFPM|CFPS|TEGM|TEGS,BLL,08870310,,08069529.png,937798928,a8069529@xtec.cat,,FALSE
08069530,FP,Formatic Barna,Barcelona,"pg. de Gràcia,71, pral",08008,Barcelonès,"41,393498","2,162735",CFPS,CEB,08870107,http://www.formatic-barna.com/,,932156800,a8069530@xtec.cat,,FALSE
08069542,ART,Esc. de Música Municipal de Llinars del Vallès,Llinars del Vallès,"c. Gaudí, 15",08450,Vallès Oriental,"41,636493","2,396655",MUSE,MVO,08870204,,,938413776,a8069542@xtec.cat,,TRUE
08069554,IE,A. Hospitalària Hospital de Dia per a Adolescents,Martorell,"c. Sant Genís de Rocafort, 8-10, baixos",08760,Baix Llobregat,"41,472276","1,926328",EPRI|ESO,BLL,08870310,,,,a8069554@xtec.cat,,FALSE
08069566,LLA,LLI privada Acuarella Melcior,Barcelona,"c. Melcior de Palau, 131, local 2",08014,Barcelonès,"41,38095","2,137678",EINF1C,CEB,08870103,,,931854088,a8069566@xtec.cat,,FALSE
08069581,CFA,CFA Carme Karr,Sant Joan de Vilatorrada,"ctra. de Manresa a Solsona, km. 37",08250,Bages,"41,759902","1,806299",ADULTS,CCE,08870201,https://agora.xtec.cat/cfa-carmekarr/,08069581.png,936930730,a8069581@xtec.cat,,TRUE
08069591,LLA,EB privada Pàtums i Memas,Esplugues de Llobregat,"c. Josep Miquel Quintana, 27",08950,Baix Llobregat,"41,372617","2,08686",EINF1C,BLL,08870306,,,933719333,a8069591@xtec.cat,,FALSE
08069621,LLA,Escola Bressol Els Pinetons,Mollet del Vallès,"c. de Sabadell, 47",08100,Vallès Oriental,"41,544959","2,203533",EINF1C,MVO,08870203,,,935708325,a8069621@xtec.cat,,TRUE
08069645,EE,CEE Montserrat Montero,Granollers,"Camí Sta. Quitèria, s/n (ap.correus 176)",08402,Vallès Oriental,"41,589318","2,295034",EE,MVO,08870202,,,938604900,a8069645@xtec.cat,,TRUE
08069657,LLA,Llar d'infants La Traca,Molins de Rei,"c. de Ferran Agulló, 5",08750,Baix Llobregat,"41,406905","2,020954",EINF1C,BLL,08870307,,,,a8069657@xtec.cat,,TRUE
08069669,LLA,Escola Bressol El Bressol del Poblenou,Barcelona,"c. de Perú, 139",08015,Barcelonès,"41,409366","2,197016",EINF1C,CEB,08870104,,,,a8069669@xtec.cat,,TRUE
08069670,LLA,Escola Bressol El Cotxet,Barcelona,"c. del Platí, 8",08038,Barcelonès,"41,358893","2,134189",EINF1C,CEB,08870103,,,,a8069670@xtec.cat,,TRUE
08069682,LLA,Llar d'infants L'Estel,Cubelles,"c. Josep Mestres, 29",08880,Garraf,"41,212318","1,674371",EINF1C,BCO,08870214,,,938950969,a8069682@xtec.cat,,TRUE
08069694,LLA,Escola Bressol Vailets II,Capellades,"c. Sarrià de Ter, 36",08786,Anoia,"41,531927","1,687845",EINF1C,CCE,08870301,,,,a8069694@xtec.cat,,TRUE
08069700,LLA,Escola Bressol Font Freda,Montcada i Reixac,"c. Francesc Layret, s/n",08110,Vallès Occident,"41,490754","2,189623",EINF1C,VOC,08870403,,,,a8069700@xtec.cat,,TRUE
08069712,LLA,Escola Bressol Cordelles,Cerdanyola del Vallès,"pg. Cordelles, 65",08290,Vallès Occident,"41,494141","2,136971",EINF1C,VOC,08870402,,,,a8069712@xtec.cat,,TRUE
08069736,ESC,Escola Paco Candel,L'Hospitalet de Llobregat,"c. Aprestadora, 125",08902,Barcelonès,"41,360435","2,121727",EINF2C|EPRI,BCO,08870210,https://agora.xtec.cat/escolapacocandel/,08069736.png,932635810,a8069736@xtec.cat,@escpacocandel,TRUE
08069748,ESC,Escola Montigalà,Badalona,"av. Comunitat Europea, 16-18",08915,Barcelonès,"41,456335","2,225072",EINF2C|EPRI,BCO,08870209,https://agora.xtec.cat/escmontigala/,08069748.png,934655149,a8069748@xtec.cat,,TRUE
08069751,ESC,Escola Santa Coloma,Santa Coloma de Gramenet,"pg. de la Salzareda, 54",08922,Barcelonès,"41,448315","2,204515",EINF2C|EPRI,BCO,08870206,https://agora.xtec.cat/esc-santacoloma/,08069751.png,933852270,a8069751@xtec.cat,,TRUE
08069803,LLA,Llar d'infants de la Serra de Sanferm,Vic,"c. Gurri, s/n",08500,Osona,"41,914029","2,258117",EINF1C,CCE,08870208,,,,a8069803@xtec.cat,,TRUE
08069815,LLA,Llar d'infants La Baldufa,Taradell,"c. Mossèn Cinto Verdaguer, s/n",08552,Osona,"41,872877","2,283145",EINF1C,CCE,08870208,,,938126818,a8069815@xtec.cat,,TRUE
08069827,LLA,Escola Bressol Caputxins,Vic,av. Bernat Calbó/ctra. de Roda,08500,Osona,"41,935242","2,26278",EINF1C,CCE,08870208,,,938860289,a8069827@xtec.cat,,TRUE
08069839,LLA,Escola Bressol El Tramvia Blau,Barcelona,"pl. d'Alfonso Comín, 15",08022,Barcelonès,"41,414777","2,136385",EINF1C,CEB,08870108,,,932546358,a8069839@xtec.cat,,TRUE
08069840,LLA,Escola Bressol La Caseta,Castellbisbal,"c. Bellavista, 47-49",08755,Vallès Occident,"41,471569","1,979356",EINF1C,VOC,08870406,,,,a8069840@xtec.cat,,TRUE
08069852,LLA,Escola Bressol El Putxet,Barcelona,"c. Marmellà, 13",08023,Barcelonès,"41,409874","2,141772",EINF1C,CEB,08870108,,,934184474,a8069852@xtec.cat,,TRUE
08069864,LLA,Llar d'infants Sant Nicolau,Sant Andreu de Llavaneres,"Camí de la Masia, 6-8",08392,Maresme,"41,566763","2,490846",EINF1C,MVO,08870215,,,937930212,a8069864@xtec.cat,,TRUE
08069876,LLA,LLI privada Xiquilàndia Afores,Ripollet,"c. Afores, 15-17",08291,Vallès Occident,"41,499613","2,155634",EINF1C,VOC,08870403,,,,a8069876@xtec.cat,,FALSE
08069891,LLA,Escola Bressol El Serralet,Torrelles de Llobregat,ctra.de Torrelles/c.Germans Soleri Card,08629,Baix Llobregat,"41,353224","1,976045",EINF1C,BLL,08870309,,,,a8069891@xtec.cat,,TRUE
08069906,LLA,LLI privada El Segon Mirasolet,Sant Cugat del Vallès,"c. Gomera, 5",08190,Vallès Occident,"41,470739","2,041069",EINF1C,VOC,08870407,,,,a8069906@xtec.cat,,FALSE
08069918,ART,Esc. de Música Municipal de Vacarisses,Vacarisses,"ctra. de la Bauma, 1",08233,Vallès Occident,"41,606503","1,918267",MUSE,VOC,08870405,,,,a8069918@xtec.cat,,TRUE
08069921,LLA,Llar d'infants La Casa dels Infants de la Muntanyeta,Castelldefels,"c. Doctor Fleming, 60",08860,Baix Llobregat,"41,281321","1,971071",EINF1C,BLL,08870305,,,,a8069921@xtec.cat,,TRUE
08069931,LLA,Llar d'infants Municipal El Cargol,Sant Boi de Lluçanès,"c. Sant Roc, s/n",08589,Osona,"42,059924","2,15255",EINF1C,CCE,08870208,,,938527046,a8069931@xtec.cat,,TRUE
08069943,LLA,Escola Bressol Vapor Buxeda Nou,Sabadell,"c. Sant Pau, 104",08201,Vallès Occident,"41,53985","2,109043",EINF1C,VOC,08870404,,,937220797,a8069943@xtec.cat,,TRUE
08069955,LLA,Escola Bressol El Trenet,Sant Andreu de la Barca,"c. Francesc Macià, 27",08740,Baix Llobregat,"41,444348","1,975552",EINF1C,BLL,08870310,,,,a8069955@xtec.cat,,TRUE
08069967,LLA,Escola Bressol La Muralla,Vilassar de Mar,"av. Arquitecte Eduard Ferrés, 168",08340,Maresme,"41,509357","2,39429",EINF1C,MVO,08870205,,,937593662,a8069967@xtec.cat,,TRUE
08069979,LLA,Llar d'infants Cavall Fort,Corró d'Avall (Les Franqueses del Vallès),"c. Miquel Martí i Pol, s/n",08520,Vallès Oriental,"41,629036","2,299043",EINF1C,MVO,08870202,,,938463494,a8069979@xtec.cat,,TRUE
08069992,LLA,Escola Bressol El Gegant del Pi II,Sant Joan Despí,"c. Fontsanta, 6",08970,Baix Llobregat,"41,369989","2,071664",EINF1C,BLL,08870302,,,,a8069992@xtec.cat,,TRUE
08070003,LLA,Llar d'infants La Talaia,Vallirana,"av. Parellada, 5",08759,Baix Llobregat,"41,387131","1,93302",EINF1C,BLL,08870309,,,,a8070003@xtec.cat,,TRUE
08070015,LLA,Llar d'infants L'Escateret,Vilanova i la Geltrú,"rbla. de Sant Jordi, 22",08800,Garraf,"41,227007","1,731464",EINF1C,BCO,08870214,,,938166203,a8070015@xtec.cat,,TRUE
08070027,LLA,Escola Bressol Nova Espurna,Lliçà d'Amunt,"c. Llívia, 2",08186,Vallès Oriental,"41,615015","2,238498",EINF1C,MVO,08870216,,,938415331,a8070027@xtec.cat,,TRUE
08070064,LLA,Llar d'infants El Bressol,Seva,"pg. Rafael Casanovas, 1",08553,Osona,"41,838232","2,281036",EINF1C,CCE,08870208,,,938840051,a8070064@xtec.cat,,TRUE
08070091,LLA,Llar d'infants Cel Blau,Cornellà de Llobregat,"c. Terra Alta,11",08940,Baix Llobregat,"41,358895","2,059546",EINF1C,BLL,08870302,,,,a8070091@xtec.cat,,TRUE
08070106,LLA,Escola Bressol Alegria,Sant Vicenç dels Horts,"pl. del Trèvol, 1",08620,Baix Llobregat,"41,40023","2,005355",EINF1C,BLL,08870309,,,,a8070106@xtec.cat,,TRUE
08070121,LLA,Escola Bressol Can Serra,Vacarisses,"c. de les Margarides, 14",08233,Vallès Occident,"41,595333","1,896908",EINF1C,VOC,08870405,,,,a8070121@xtec.cat,,TRUE
08070131,LLA,Escola Bressol La Mercè,Sant Boi de Llobregat,"av. Can Carreres, 14",08830,Baix Llobregat,"41,348981","2,023716",EINF1C,BLL,08870308,,,,a8070131@xtec.cat,,TRUE
08070143,ESC,Escola Riera Alta,Santa Coloma de Gramenet,"c. dels Alps, 35",08921,Barcelonès,"41,455869","2,214717",EINF2C|EPRI,BCO,08870206,https://sites.google.com/a/xtec.cat/escolarieraalta/,08070143.png,933911338,a8070143@xtec.cat,,TRUE
08070180,LLA,Llar d'infants Els Patufets II,Canyelles,"pg.de la zona esportiva de Canyelles,s/n",08811,Garraf,"41,282612","1,719852",EINF1C,BCO,08870214,,,938973189,a8070180@xtec.cat,,TRUE
08070209,LLA,EB privada La Caseta,Mataró,"c. Bonaire, 14",08301,Maresme,"41,541459","2,445261",EINF1C,MVO,08870207,,,937962268,a8070209@xtec.cat,,FALSE
08070210,LLA,Llar d'infants El Camí Feliç Poble Nou,Barcelona,"c. Venero, 5",08005,Barcelonès,"41,401283","2,201963",EINF1C,CEB,08870104,,,933093619,a8070210@xtec.cat,,FALSE
08070222,LLA,Escola Bressol Els Cirerers,Martorelles,"c. Nou del Barri de Can Sunyer, s/n",08107,Vallès Oriental,"41,525471","2,236337",EINF1C,MVO,08870203,,,648114796,a8070222@xtec.cat,,TRUE
08070234,ESC,Escola Can Fabra,Barcelona,"c. de Sant Adrià/c. del Segre, 34-56",08030,Barcelonès,"41,433585","2,19175",EINF2C|EPRI,CEB,08870110,http://escolacanfabra.cat,08070234.png,,a8070234@xtec.cat,,TRUE
08070258,LLA,LLI privada Petits L'Heura,Barcelona,"Travessera de Gràcia, 314",08025,Barcelonès,"41,407828","2,168382",EINF1C,CEB,08870105,,,932071601,a8070258@xtec.cat,,FALSE
08070261,IE,A. Hospitalària Hospital de Dia de Badalona,Badalona,"c. Martí Pujol, 654",08915,Barcelonès,"41,462301","2,238431",EPRI|ESO,BCO,08870209,,,,a8070261@xtec.cat,,TRUE
08070295,LLA,Llar d'infants El Blauet,Sant Celoni,"c. de Pere Ferrer, 15",08470,Vallès Oriental,"41,693271","2,490638",EINF1C,MVO,08870204,,,938673887,a8070295@xtec.cat,,TRUE
08070301,ART,Esc. Mús. i D. Municipal de Palafolls,Palafolls,"pl. Fòrum Palatiolo, s/n",08389,Maresme,"41,668693","2,748778",DANE|MUSE,MVO,08870215,,,,a8070301@xtec.cat,,TRUE
08070313,LLA,Llar d'infants El Bosquet,Barberà del Vallès,"c. Josep Maria de Sagarra, 20",08210,Vallès Occident,"41,51483","2,134785",EINF1C,VOC,08870401,,,,a8070313@xtec.cat,,TRUE
08070325,LLA,Escola Bressol Roc Blanc,Terrassa,"c. Bailén, 73, baixos",08224,Vallès Occident,"41,559007","1,987928",EINF1C,VOC,08870405,,,,a8070325@xtec.cat,,FALSE
08070337,LLA,Escola Bressol La Verema,Ripollet,"av. de Catalunya, 14",08291,Vallès Occident,"41,505978","2,152395",EINF1C,VOC,08870403,,,,a8070337@xtec.cat,,TRUE
08070349,ART,Esc. de Música La Salle Bonanova,Barcelona,"pg. Bonanova, 8",08022,Barcelonès,"41,406224","2,132422",MUSE,CEB,08870108,,,,a8070349@xtec.cat,,FALSE
08070362,LLA,Llar d'infants La Blava,Barberà del Vallès,"ptge. Can Gili, 26",08210,Vallès Occident,"41,523452","2,126594",EINF1C,VOC,08870401,https://blocs.xtec.cat/llarlablava/,,,a8070362@xtec.cat,,TRUE
08070374,LLA,LLI privada Petonets,Viladecans,"c. Salvador Baroné, 128",08840,Baix Llobregat,"41,315883","2,006528",EINF1C,BLL,08870304,http://www.petonets.es,08070374.png,,a8070374@xtec.cat,,FALSE
08070386,LLA,Llar d'infants La Baldufa,Barberà del Vallès,"Ronda de l'Oest, 111",08210,Vallès Occident,"41,518279","2,121002",EINF1C,VOC,08870401,,,,a8070386@xtec.cat,,TRUE
08070398,LLA,Escola Bressol Municipal La caseta del bosc de Can Martorell,Dosrius,"Veïnat Geimir, s/n",08319,Maresme,"41,593738","2,414616",EINF1C,MVO,08870205,,,937919364,a8070398@xtec.cat,,TRUE
08070428,ART,Esc. Mús. i D. Municipal de Sant Andreu de la Barca,Sant Andreu de la Barca,"c. del Vallès, 14",08740,Baix Llobregat,"41,449375","1,967549",DANE|MUSE,BLL,08870310,,,,a8070428@xtec.cat,,TRUE
08070431,ART,Esc. de Música Municipal de Tona,Tona,"ctra. de Manresa, 2",08551,Osona,"41,849298","2,22769",MUSE,CCE,08870208,,,,a8070431@xtec.cat,,TRUE
08070453,LLA,Escola Bressol La Susa,Sant Boi de Llobregat,"c. Bonaventura Calopa, 11 A",08830,Baix Llobregat,"41,343635","2,046826",EINF1C,BLL,08870308,,,,a8070453@xtec.cat,,TRUE
08070465,LLA,Escola Bressol La Pineda,Viladecans,"c. Marià Sanjuán, 2",08840,Baix Llobregat,"41,319891","2,020685",EINF1C,BLL,08870304,,,,a8070465@xtec.cat,,TRUE
08070477,LLA,LLI privada El Guirigall de Sauri,L'Hospitalet de Llobregat,"c. Sauri, 29-31",08901,Barcelonès,"41,359643","2,106194",EINF1C,BCO,08870210,,,933381549,a8070477@xtec.cat,,FALSE
08070489,LLA,LLI privada Ding Dong,L'Hospitalet de Llobregat,"c. Molí, 14-16",08901,Barcelonès,"41,367539","2,102615",EINF1C,BCO,08870210,,,934385973,a8070489@xtec.cat,,FALSE
08070490,LLA,LLI privada Quitxalla,Sant Cugat del Vallès,"pg. del Prat, 25",08190,Vallès Occident,"41,455259","2,036663",EINF1C,VOC,08870407,,,,a8070490@xtec.cat,,FALSE
08070507,LLA,LLI privada Petits Gegants,Sant Feliu de Llobregat,"c. Torras i Bages, 32",08980,Baix Llobregat,"41,380826","2,047391",EINF1C,BLL,08870307,,,,a8070507@xtec.cat,,FALSE
08070519,ART,Esc. de Música Musicàrea,Vilanova i la Geltrú,"rbla. Josep Antoni Vidal, 4",08800,Garraf,"41,220858","1,725782",MUSE,BCO,08870214,http://www.musicarea.cat,,938145817,a8070519@xtec.cat,,FALSE
08070520,IE,Xarxa,Berga,"c. Pare Coll, 1-3",08600,Berguedà,"42,099655","1,851509",EINF1C|EINF2C|EPRI|ESO|BATX|AA01|CFPM|AA03|CFPS,CCE,08870213,http://www.escolaxarxa.cat,08070520.png,938210305,a8070520@xtec.cat,,FALSE
08070532,ART,Centre Aut.ens.art.sup. de música Taller de Músics,Barcelona,"c. Segre, 24-32, 3a. planta",08030,Barcelonès,"41,434269","2,191285",MUSS,CEB,08870110,,,,a8070532@xtec.cat,,FALSE
08070568,LLA,LLI privada El Trenet,Terrassa,"c. Nerbió, 8, baixos-L1",08227,Vallès Occident,"41,571285","2,039808",EINF1C,VOC,08870405,,,,a8070568@xtec.cat,,FALSE
08070581,LLA,Llar d'infants Sarrià,Barcelona,"c. Ifni, 8",08034,Barcelonès,"41,392481","2,123863",EINF1C,CEB,08870108,,,,a8070581@xtec.cat,,FALSE
08070593,LLA,EB privada Peuets,Castellbisbal,"c. Francesc Macià, 11",08755,Vallès Occident,"41,477138","1,98349",EINF1C,VOC,08870406,,,,a8070593@xtec.cat,,FALSE
08070601,ART,Esc. Mús. i D. Municipal de Tiana,Tiana,"c. del Centre, 9",08391,Maresme,"41,47855","2,272778",DANE|MUSE,MVO,08870205,,,931792797,a8070601@xtec.cat,,TRUE
08070611,LLA,Llar d'infants sol-solet,Santa Maria de Palautordera,"pg.Doctor Barri, s/n (Edifici El Temple)",08460,Vallès Oriental,"41,684013","2,475096",EINF1C,MVO,08870204,,,938672753,a8070611@xtec.cat,,TRUE
08070623,ART,Esc. de Música El Carreró,Mataró,"c. El Carreró, 33",08301,Maresme,"41,540189","2,445934",MUSE,MVO,08870207,,,937962900,a8070623@xtec.cat,,FALSE
08070660,LLA,Llar d'infants Espoia-Pinedes,Vilanova d'Espoia (La Torre de Claramunt),"c. de l'Estudi 5 / Camí del Carme, 6",08789,Anoia,"41,515771","1,652035",EINF1C,CCE,08870301,,,938013478,a8070660@xtec.cat,,TRUE
08070672,IE,A. Hospitalària Hospital de Dia de Salut Mental per Adolescents,Barcelona,"c. Taquígraf Martí, 30-32, baixos",08028,Barcelonès,"41,385381","2,130887",EPRI|ESO,CEB,08870102,,,933636503,a8070672@xtec.cat,,TRUE
08070684,CFA,CFA El Roure,Polinyà,"c. Balmes, 10, 1r. (Ed. El Roure)",08213,Vallès Occident,"41,553514","2,156126",ADULTS,VOC,08870408,,,,a8070684@xtec.cat,,TRUE
08070702,LLA,Escola Bressol Municipal El Teler,Granollers,c. del Corró/Jaume Corbera,08401,Vallès Oriental,"41,620998","2,291947",EINF1C,MVO,08870202,,,938496440,a8070702@xtec.cat,,TRUE
08070726,LLA,LLI privada Petita Mimosa,Terrassa,"c. Sant Marià, 10 (St. Genís, 144)",08221,Vallès Occident,"41,559647","2,016827",EINF1C,VOC,08870405,,,,a8070726@xtec.cat,,FALSE
08070799,ESC,Escola Tiziana,Tiana,"av. Ciutadella, 9",08391,Maresme,"41,477729","2,272413",EINF2C|EPRI,MVO,08870205,http://www.escolatiziana.cat,08070799.png,934655464,a8070799@xtec.cat,,TRUE
08070842,LLA,LLI privada Petit Singuerlín,Santa Coloma de Gramenet,"c. Santiago Rusiñol, 37-39",08924,Barcelonès,"41,460286","2,204656",EINF1C,BCO,08870206,,,933912611,a8070842@xtec.cat,,FALSE
08070866,LLA,Escola Bressol Creu Alta,Sabadell,c. de Sant Maties/c. de Montllor i Pujal,08208,Vallès Occident,"41,554518","2,107494",EINF1C,VOC,08870404,,,,a8070866@xtec.cat,,TRUE
